Time,TIMESTAMP
2023-11-16 18:17:00,5
2023-11-16 18:17:01,3
2023-11-16 18:17:02,3
2023-11-16 18:17:03,6
2023-11-16 18:17:04,2
2023-11-16 18:17:05,5
2023-11-16 18:17:06,8
2023-11-16 18:17:07,4
2023-11-16 18:17:08,3
2023-11-16 18:17:09,4
2023-11-16 18:17:10,3
2023-11-16 18:17:11,5
2023-11-16 18:17:12,6
2023-11-16 18:17:13,3
2023-11-16 18:17:14,8
2023-11-16 18:17:15,5
2023-11-16 18:17:16,5
2023-11-16 18:17:17,2
2023-11-16 18:17:18,5
2023-11-16 18:17:19,5
2023-11-16 18:17:20,1
2023-11-16 18:17:21,6
2023-11-16 18:17:22,3
2023-11-16 18:17:23,4
2023-11-16 18:17:24,6
2023-11-16 18:17:25,3
2023-11-16 18:17:26,4
2023-11-16 18:17:27,4
2023-11-16 18:17:28,5
2023-11-16 18:17:29,7
2023-11-16 18:17:30,4
2023-11-16 18:17:31,2
2023-11-16 18:17:32,3
2023-11-16 18:17:33,7
2023-11-16 18:17:34,3
2023-11-16 18:17:35,3
2023-11-16 18:17:36,2
2023-11-16 18:17:37,4
2023-11-16 18:17:38,5
2023-11-16 18:17:39,4
2023-11-16 18:17:40,4
2023-11-16 18:17:41,8
2023-11-16 18:17:42,3
2023-11-16 18:17:43,4
2023-11-16 18:17:44,3
2023-11-16 18:17:45,4
2023-11-16 18:17:46,6
2023-11-16 18:17:47,5
2023-11-16 18:17:48,3
2023-11-16 18:17:49,2
2023-11-16 18:17:50,8
2023-11-16 18:17:51,6
2023-11-16 18:17:52,6
2023-11-16 18:17:53,5
2023-11-16 18:17:54,2
2023-11-16 18:17:55,6
2023-11-16 18:17:56,10
2023-11-16 18:17:57,5
2023-11-16 18:17:58,5
2023-11-16 18:17:59,3
2023-11-16 18:18:00,3
2023-11-16 18:18:01,3
2023-11-16 18:18:02,11
2023-11-16 18:18:03,3
2023-11-16 18:18:04,2
2023-11-16 18:18:05,5
2023-11-16 18:18:06,3
2023-11-16 18:18:07,5
2023-11-16 18:18:08,9
2023-11-16 18:18:09,2
2023-11-16 18:18:10,10
2023-11-16 18:18:11,3
2023-11-16 18:18:12,5
2023-11-16 18:18:13,6
2023-11-16 18:18:14,7
2023-11-16 18:18:15,5
2023-11-16 18:18:16,9
2023-11-16 18:18:17,5
2023-11-16 18:18:18,10
2023-11-16 18:18:19,2
2023-11-16 18:18:20,3
2023-11-16 18:18:21,4
2023-11-16 18:18:22,4
2023-11-16 18:18:23,5
2023-11-16 18:18:24,11
2023-11-16 18:18:25,5
2023-11-16 18:18:26,7
2023-11-16 18:18:27,7
2023-11-16 18:18:28,11
2023-11-16 18:18:29,3
2023-11-16 18:18:30,5
2023-11-16 18:18:31,5
2023-11-16 18:18:32,8
2023-11-16 18:18:33,5
2023-11-16 18:18:34,8
2023-11-16 18:18:35,4
2023-11-16 18:18:36,2
2023-11-16 18:18:37,7
2023-11-16 18:18:38,6
2023-11-16 18:18:39,3
2023-11-16 18:18:40,4
2023-11-16 18:18:41,4
2023-11-16 18:18:42,5
2023-11-16 18:18:43,7
2023-11-16 18:18:44,7
2023-11-16 18:18:45,6
2023-11-16 18:18:46,9
2023-11-16 18:18:47,5
2023-11-16 18:18:48,10
2023-11-16 18:18:49,7
2023-11-16 18:18:50,4
2023-11-16 18:18:51,9
2023-11-16 18:18:52,6
2023-11-16 18:18:53,7
2023-11-16 18:18:54,8
2023-11-16 18:18:55,12
2023-11-16 18:18:56,3
2023-11-16 18:18:57,2
2023-11-16 18:18:58,6
2023-11-16 18:18:59,3
2023-11-16 18:19:00,6
2023-11-16 18:19:01,3
2023-11-16 18:19:02,9
2023-11-16 18:19:03,4
2023-11-16 18:19:04,3
2023-11-16 18:19:05,5
2023-11-16 18:19:06,5
2023-11-16 18:19:07,6
2023-11-16 18:19:08,3
2023-11-16 18:19:09,7
2023-11-16 18:19:10,8
2023-11-16 18:19:11,4
2023-11-16 18:19:12,8
2023-11-16 18:19:13,3
2023-11-16 18:19:14,5
2023-11-16 18:19:15,4
2023-11-16 18:19:16,5
2023-11-16 18:19:17,11
2023-11-16 18:19:18,10
2023-11-16 18:19:19,5
2023-11-16 18:19:20,9
2023-11-16 18:19:21,8
2023-11-16 18:19:22,1
2023-11-16 18:19:23,6
2023-11-16 18:19:24,2
2023-11-16 18:19:25,7
2023-11-16 18:19:26,5
2023-11-16 18:19:27,4
2023-11-16 18:19:28,4
2023-11-16 18:19:29,7
2023-11-16 18:19:30,2
2023-11-16 18:19:31,3
2023-11-16 18:19:32,7
2023-11-16 18:19:33,9
2023-11-16 18:19:34,4
2023-11-16 18:19:35,8
2023-11-16 18:19:36,9
2023-11-16 18:19:37,8
2023-11-16 18:19:38,8
2023-11-16 18:19:39,13
2023-11-16 18:19:40,8
2023-11-16 18:19:41,2
2023-11-16 18:19:42,4
2023-11-16 18:19:43,2
2023-11-16 18:19:44,8
2023-11-16 18:19:45,4
2023-11-16 18:19:46,5
2023-11-16 18:19:47,3
2023-11-16 18:19:48,3
2023-11-16 18:19:49,6
2023-11-16 18:19:50,3
2023-11-16 18:19:51,4
2023-11-16 18:19:52,4
2023-11-16 18:19:53,3
2023-11-16 18:19:54,4
2023-11-16 18:19:55,6
2023-11-16 18:19:56,8
2023-11-16 18:19:57,7
2023-11-16 18:19:58,1
2023-11-16 18:19:59,5
2023-11-16 18:20:00,10
2023-11-16 18:20:01,6
2023-11-16 18:20:02,6
2023-11-16 18:20:03,7
2023-11-16 18:20:04,8
2023-11-16 18:20:05,4
2023-11-16 18:20:06,4
2023-11-16 18:20:07,5
2023-11-16 18:20:08,3
2023-11-16 18:20:09,9
2023-11-16 18:20:10,5
2023-11-16 18:20:11,4
2023-11-16 18:20:12,7
2023-11-16 18:20:13,6
2023-11-16 18:20:14,3
2023-11-16 18:20:15,1
2023-11-16 18:20:16,7
2023-11-16 18:20:17,4
2023-11-16 18:20:18,4
2023-11-16 18:20:19,3
2023-11-16 18:20:20,3
2023-11-16 18:20:21,6
2023-11-16 18:20:22,9
2023-11-16 18:20:23,3
2023-11-16 18:20:24,7
2023-11-16 18:20:25,3
2023-11-16 18:20:26,7
2023-11-16 18:20:27,7
2023-11-16 18:20:28,6
2023-11-16 18:20:29,9
2023-11-16 18:20:30,6
2023-11-16 18:20:31,4
2023-11-16 18:20:32,4
2023-11-16 18:20:33,7
2023-11-16 18:20:34,8
2023-11-16 18:20:35,2
2023-11-16 18:20:36,2
2023-11-16 18:20:37,7
2023-11-16 18:20:38,3
2023-11-16 18:20:39,4
2023-11-16 18:20:40,7
2023-11-16 18:20:41,5
2023-11-16 18:20:42,4
2023-11-16 18:20:43,6
2023-11-16 18:20:44,5
2023-11-16 18:20:45,6
2023-11-16 18:20:46,3
2023-11-16 18:20:47,6
2023-11-16 18:20:48,5
2023-11-16 18:20:49,6
2023-11-16 18:20:50,5
2023-11-16 18:20:51,6
2023-11-16 18:20:52,7
2023-11-16 18:20:53,6
2023-11-16 18:20:54,3
2023-11-16 18:20:55,10
2023-11-16 18:20:56,4
2023-11-16 18:20:57,1
2023-11-16 18:20:58,10
2023-11-16 18:20:59,4
2023-11-16 18:21:00,4
2023-11-16 18:21:01,6
2023-11-16 18:21:02,3
2023-11-16 18:21:03,1
2023-11-16 18:21:04,6
2023-11-16 18:21:05,2
2023-11-16 18:21:06,5
2023-11-16 18:21:07,7
2023-11-16 18:21:08,10
2023-11-16 18:21:09,3
2023-11-16 18:21:10,4
2023-11-16 18:21:12,4
2023-11-16 18:21:13,6
2023-11-16 18:21:14,3
2023-11-16 18:21:15,7
2023-11-16 18:21:16,4
2023-11-16 18:21:17,4
2023-11-16 18:21:18,1
2023-11-16 18:21:19,2
2023-11-16 18:21:20,3
2023-11-16 18:21:21,4
2023-11-16 18:21:22,1
2023-11-16 18:21:23,10
2023-11-16 18:21:24,6
2023-11-16 18:21:25,2
2023-11-16 18:21:26,3
2023-11-16 18:21:27,2
2023-11-16 18:21:28,5
2023-11-16 18:21:29,7
2023-11-16 18:21:30,5
2023-11-16 18:21:31,3
2023-11-16 18:21:32,7
2023-11-16 18:21:33,2
2023-11-16 18:21:34,6
2023-11-16 18:21:35,6
2023-11-16 18:21:36,6
2023-11-16 18:21:37,1
2023-11-16 18:21:38,7
2023-11-16 18:21:39,2
2023-11-16 18:21:40,7
2023-11-16 18:21:41,3
2023-11-16 18:21:42,6
2023-11-16 18:21:43,3
2023-11-16 18:21:44,4
2023-11-16 18:21:45,6
2023-11-16 18:21:46,3
2023-11-16 18:21:47,6
2023-11-16 18:21:48,6
2023-11-16 18:21:49,4
2023-11-16 18:21:50,4
2023-11-16 18:21:51,3
2023-11-16 18:21:52,2
2023-11-16 18:21:53,2
2023-11-16 18:21:54,7
2023-11-16 18:21:55,3
2023-11-16 18:21:56,5
2023-11-16 18:21:57,10
2023-11-16 18:21:58,1
2023-11-16 18:21:59,2
2023-11-16 18:22:00,2
2023-11-16 18:22:01,5
2023-11-16 18:22:02,2
2023-11-16 18:22:03,5
2023-11-16 18:22:04,5
2023-11-16 18:22:05,5
2023-11-16 18:22:06,5
2023-11-16 18:22:07,6
2023-11-16 18:22:08,6
2023-11-16 18:22:09,4
2023-11-16 18:22:10,5
2023-11-16 18:22:11,2
2023-11-16 18:22:12,3
2023-11-16 18:22:13,3
2023-11-16 18:22:14,4
2023-11-16 18:22:15,7
2023-11-16 18:22:16,6
2023-11-16 18:22:17,6
2023-11-16 18:22:18,4
2023-11-16 18:22:19,7
2023-11-16 18:22:20,3
2023-11-16 18:22:21,5
2023-11-16 18:22:22,8
2023-11-16 18:22:23,4
2023-11-16 18:22:24,2
2023-11-16 18:22:25,6
2023-11-16 18:22:26,5
2023-11-16 18:22:27,7
2023-11-16 18:22:28,3
2023-11-16 18:22:29,6
2023-11-16 18:22:30,5
2023-11-16 18:22:31,3
2023-11-16 18:22:32,5
2023-11-16 18:22:33,7
2023-11-16 18:22:34,5
2023-11-16 18:22:35,5
2023-11-16 18:22:36,4
2023-11-16 18:22:37,3
2023-11-16 18:22:38,4
2023-11-16 18:22:39,2
2023-11-16 18:22:40,3
2023-11-16 18:22:41,8
2023-11-16 18:22:42,2
2023-11-16 18:22:43,3
2023-11-16 18:22:44,6
2023-11-16 18:22:45,3
2023-11-16 18:22:46,3
2023-11-16 18:22:47,6
2023-11-16 18:22:48,2
2023-11-16 18:22:49,3
2023-11-16 18:22:50,3
2023-11-16 18:22:51,3
2023-11-16 18:22:52,5
2023-11-16 18:22:53,5
2023-11-16 18:22:54,4
2023-11-16 18:22:55,5
2023-11-16 18:22:56,3
2023-11-16 18:22:57,8
2023-11-16 18:22:58,2
2023-11-16 18:22:59,4
2023-11-16 18:23:00,6
2023-11-16 18:23:01,3
2023-11-16 18:23:02,2
2023-11-16 18:23:03,3
2023-11-16 18:23:04,2
2023-11-16 18:23:05,6
2023-11-16 18:23:06,5
2023-11-16 18:23:07,4
2023-11-16 18:23:08,5
2023-11-16 18:23:09,2
2023-11-16 18:23:10,5
2023-11-16 18:23:11,4
2023-11-16 18:23:12,9
2023-11-16 18:23:13,5
2023-11-16 18:23:14,4
2023-11-16 18:23:15,3
2023-11-16 18:23:16,8
2023-11-16 18:23:17,11
2023-11-16 18:23:18,3
2023-11-16 18:23:19,8
2023-11-16 18:23:20,4
2023-11-16 18:23:21,5
2023-11-16 18:23:22,3
2023-11-16 18:23:23,4
2023-11-16 18:23:24,5
2023-11-16 18:23:25,3
2023-11-16 18:23:26,9
2023-11-16 18:23:27,5
2023-11-16 18:23:28,5
2023-11-16 18:23:29,5
2023-11-16 18:23:30,6
2023-11-16 18:23:31,3
2023-11-16 18:23:32,4
2023-11-16 18:23:33,4
2023-11-16 18:23:34,3
2023-11-16 18:23:35,2
2023-11-16 18:23:36,3
2023-11-16 18:23:38,5
2023-11-16 18:23:39,2
2023-11-16 18:23:40,6
2023-11-16 18:23:41,2
2023-11-16 18:23:42,4
2023-11-16 18:23:43,4
2023-11-16 18:23:44,6
2023-11-16 18:23:45,5
2023-11-16 18:23:46,4
2023-11-16 18:23:47,6
2023-11-16 18:23:48,5
2023-11-16 18:23:49,5
2023-11-16 18:23:50,4
2023-11-16 18:23:51,5
2023-11-16 18:23:52,10
2023-11-16 18:23:53,5
2023-11-16 18:23:54,7
2023-11-16 18:23:55,5
2023-11-16 18:23:56,4
2023-11-16 18:23:57,12
2023-11-16 18:23:58,11
2023-11-16 18:23:59,3
2023-11-16 18:24:00,4
2023-11-16 18:24:01,2
2023-11-16 18:24:02,4
2023-11-16 18:24:03,5
2023-11-16 18:24:04,11
2023-11-16 18:24:05,1
2023-11-16 18:24:06,6
2023-11-16 18:24:07,5
2023-11-16 18:24:08,7
2023-11-16 18:24:09,6
2023-11-16 18:24:10,6
2023-11-16 18:24:11,1
2023-11-16 18:24:12,3
2023-11-16 18:24:13,7
2023-11-16 18:24:14,3
2023-11-16 18:24:15,7
2023-11-16 18:24:16,3
2023-11-16 18:24:17,2
2023-11-16 18:24:18,7
2023-11-16 18:24:19,5
2023-11-16 18:24:20,6
2023-11-16 18:24:21,4
2023-11-16 18:24:22,3
2023-11-16 18:24:23,10
2023-11-16 18:24:24,2
2023-11-16 18:24:25,7
2023-11-16 18:24:26,6
2023-11-16 18:24:27,3
2023-11-16 18:24:28,4
2023-11-16 18:24:29,2
2023-11-16 18:24:30,2
2023-11-16 18:24:31,10
2023-11-16 18:24:32,9
2023-11-16 18:24:33,4
2023-11-16 18:24:34,6
2023-11-16 18:24:35,2
2023-11-16 18:24:36,6
2023-11-16 18:24:37,7
2023-11-16 18:24:38,9
2023-11-16 18:24:39,3
2023-11-16 18:24:40,2
2023-11-16 18:24:41,7
2023-11-16 18:24:42,9
2023-11-16 18:24:43,6
2023-11-16 18:24:44,5
2023-11-16 18:24:45,8
2023-11-16 18:24:46,2
2023-11-16 18:24:47,7
2023-11-16 18:24:48,2
2023-11-16 18:24:49,5
2023-11-16 18:24:50,7
2023-11-16 18:24:51,3
2023-11-16 18:24:52,5
2023-11-16 18:24:53,2
2023-11-16 18:24:54,3
2023-11-16 18:24:55,7
2023-11-16 18:24:56,4
2023-11-16 18:24:57,8
2023-11-16 18:24:58,6
2023-11-16 18:24:59,6
2023-11-16 18:25:00,10
2023-11-16 18:25:01,5
2023-11-16 18:25:03,3
2023-11-16 18:25:04,5
2023-11-16 18:25:05,3
2023-11-16 18:25:06,6
2023-11-16 18:25:07,4
2023-11-16 18:25:08,7
2023-11-16 18:25:09,2
2023-11-16 18:25:10,1
2023-11-16 18:25:11,5
2023-11-16 18:25:12,5
2023-11-16 18:25:13,5
2023-11-16 18:25:14,2
2023-11-16 18:25:15,7
2023-11-16 18:25:16,12
2023-11-16 18:25:17,6
2023-11-16 18:25:18,7
2023-11-16 18:25:19,4
2023-11-16 18:25:20,8
2023-11-16 18:25:21,5
2023-11-16 18:25:22,7
2023-11-16 18:25:23,5
2023-11-16 18:25:24,4
2023-11-16 18:25:25,3
2023-11-16 18:25:26,5
2023-11-16 18:25:27,5
2023-11-16 18:25:28,8
2023-11-16 18:25:29,4
2023-11-16 18:25:30,1
2023-11-16 18:25:31,6
2023-11-16 18:25:32,5
2023-11-16 18:25:33,5
2023-11-16 18:25:34,3
2023-11-16 18:25:35,3
2023-11-16 18:25:36,7
2023-11-16 18:25:37,4
2023-11-16 18:25:38,4
2023-11-16 18:25:39,3
2023-11-16 18:25:40,4
2023-11-16 18:25:41,5
2023-11-16 18:25:42,7
2023-11-16 18:25:43,2
2023-11-16 18:25:44,8
2023-11-16 18:25:45,6
2023-11-16 18:25:46,7
2023-11-16 18:25:47,5
2023-11-16 18:25:48,4
2023-11-16 18:25:49,4
2023-11-16 18:25:50,2
2023-11-16 18:25:51,5
2023-11-16 18:25:52,6
2023-11-16 18:25:53,5
2023-11-16 18:25:54,5
2023-11-16 18:25:55,5
2023-11-16 18:25:56,6
2023-11-16 18:25:57,3
2023-11-16 18:25:58,5
2023-11-16 18:25:59,10
2023-11-16 18:26:00,3
2023-11-16 18:26:01,1
2023-11-16 18:26:02,3
2023-11-16 18:26:03,7
2023-11-16 18:26:04,6
2023-11-16 18:26:05,3
2023-11-16 18:26:06,5
2023-11-16 18:26:07,6
2023-11-16 18:26:08,4
2023-11-16 18:26:09,4
2023-11-16 18:26:10,3
2023-11-16 18:26:11,4
2023-11-16 18:26:12,3
2023-11-16 18:26:13,2
2023-11-16 18:26:14,7
2023-11-16 18:26:15,8
2023-11-16 18:26:16,2
2023-11-16 18:26:17,6
2023-11-16 18:26:18,5
2023-11-16 18:26:19,4
2023-11-16 18:26:20,4
2023-11-16 18:26:21,6
2023-11-16 18:26:22,5
2023-11-16 18:26:23,6
2023-11-16 18:26:24,7
2023-11-16 18:26:25,4
2023-11-16 18:26:26,8
2023-11-16 18:26:27,4
2023-11-16 18:26:28,4
2023-11-16 18:26:29,8
2023-11-16 18:26:30,5
2023-11-16 18:26:31,2
2023-11-16 18:26:32,6
2023-11-16 18:26:33,6
2023-11-16 18:26:34,3
2023-11-16 18:26:35,7
2023-11-16 18:26:36,4
2023-11-16 18:26:37,4
2023-11-16 18:26:38,5
2023-11-16 18:26:39,4
2023-11-16 18:26:40,9
2023-11-16 18:26:41,9
2023-11-16 18:26:42,6
2023-11-16 18:26:43,8
2023-11-16 18:26:44,2
2023-11-16 18:26:45,8
2023-11-16 18:26:46,6
2023-11-16 18:26:47,6
2023-11-16 18:26:48,8
2023-11-16 18:26:49,1
2023-11-16 18:26:50,10
2023-11-16 18:26:51,4
2023-11-16 18:26:52,6
2023-11-16 18:26:53,5
2023-11-16 18:26:54,9
2023-11-16 18:26:55,5
2023-11-16 18:26:56,3
2023-11-16 18:26:57,6
2023-11-16 18:26:58,3
2023-11-16 18:26:59,2
2023-11-16 18:27:00,3
2023-11-16 18:27:01,8
2023-11-16 18:27:02,3
2023-11-16 18:27:03,5
2023-11-16 18:27:04,3
2023-11-16 18:27:05,5
2023-11-16 18:27:06,2
2023-11-16 18:27:07,5
2023-11-16 18:27:08,1
2023-11-16 18:27:09,7
2023-11-16 18:27:10,5
2023-11-16 18:27:11,4
2023-11-16 18:27:12,11
2023-11-16 18:27:13,2
2023-11-16 18:27:14,4
2023-11-16 18:27:15,4
2023-11-16 18:27:16,4
2023-11-16 18:27:17,4
2023-11-16 18:27:18,5
2023-11-16 18:27:19,8
2023-11-16 18:27:20,5
2023-11-16 18:27:21,3
2023-11-16 18:27:22,4
2023-11-16 18:27:23,9
2023-11-16 18:27:24,5
2023-11-16 18:27:25,8
2023-11-16 18:27:26,4
2023-11-16 18:27:27,3
2023-11-16 18:27:28,5
2023-11-16 18:27:29,6
2023-11-16 18:27:30,5
2023-11-16 18:27:31,5
2023-11-16 18:27:32,6
2023-11-16 18:27:33,8
2023-11-16 18:27:34,6
2023-11-16 18:27:35,3
2023-11-16 18:27:36,3
2023-11-16 18:27:37,2
2023-11-16 18:27:38,9
2023-11-16 18:27:39,4
2023-11-16 18:27:40,6
2023-11-16 18:27:41,4
2023-11-16 18:27:42,4
2023-11-16 18:27:43,9
2023-11-16 18:27:44,4
2023-11-16 18:27:45,2
2023-11-16 18:27:46,7
2023-11-16 18:27:47,4
2023-11-16 18:27:48,3
2023-11-16 18:27:49,8
2023-11-16 18:27:50,10
2023-11-16 18:27:51,8
2023-11-16 18:27:52,5
2023-11-16 18:27:53,3
2023-11-16 18:27:54,9
2023-11-16 18:27:55,9
2023-11-16 18:27:56,6
2023-11-16 18:27:57,1
2023-11-16 18:27:58,2
2023-11-16 18:27:59,5
2023-11-16 18:28:00,3
2023-11-16 18:28:01,4
2023-11-16 18:28:02,5
2023-11-16 18:28:03,9
2023-11-16 18:28:04,10
2023-11-16 18:28:05,3
2023-11-16 18:28:06,6
2023-11-16 18:28:07,2
2023-11-16 18:28:08,3
2023-11-16 18:28:09,2
2023-11-16 18:28:10,2
2023-11-16 18:28:11,10
2023-11-16 18:28:12,13
2023-11-16 18:28:13,5
2023-11-16 18:28:14,10
2023-11-16 18:28:15,5
2023-11-16 18:28:16,7
2023-11-16 18:28:17,4
2023-11-16 18:28:18,8
2023-11-16 18:28:19,6
2023-11-16 18:28:20,4
2023-11-16 18:28:21,3
2023-11-16 18:28:22,4
2023-11-16 18:28:23,7
2023-11-16 18:28:24,7
2023-11-16 18:28:25,5
2023-11-16 18:28:26,6
2023-11-16 18:28:27,6
2023-11-16 18:28:28,6
2023-11-16 18:28:29,6
2023-11-16 18:28:30,7
2023-11-16 18:28:31,6
2023-11-16 18:28:32,3
2023-11-16 18:28:34,6
2023-11-16 18:28:35,6
2023-11-16 18:28:36,5
2023-11-16 18:28:37,5
2023-11-16 18:28:38,7
2023-11-16 18:28:39,6
2023-11-16 18:28:40,7
2023-11-16 18:28:41,11
2023-11-16 18:28:42,7
2023-11-16 18:28:43,4
2023-11-16 18:28:44,9
2023-11-16 18:28:45,4
2023-11-16 18:28:46,9
2023-11-16 18:28:47,8
2023-11-16 18:28:48,6
2023-11-16 18:28:49,6
2023-11-16 18:28:50,3
2023-11-16 18:28:51,2
2023-11-16 18:28:52,2
2023-11-16 18:28:53,7
2023-11-16 18:28:54,6
2023-11-16 18:28:55,2
2023-11-16 18:28:56,7
2023-11-16 18:28:57,7
2023-11-16 18:28:58,8
2023-11-16 18:28:59,1
2023-11-16 18:29:00,4
2023-11-16 18:29:01,6
2023-11-16 18:29:02,3
2023-11-16 18:29:03,3
2023-11-16 18:29:04,11
2023-11-16 18:29:05,6
2023-11-16 18:29:06,4
2023-11-16 18:29:07,9
2023-11-16 18:29:08,4
2023-11-16 18:29:09,9
2023-11-16 18:29:10,3
2023-11-16 18:29:11,8
2023-11-16 18:29:12,7
2023-11-16 18:29:13,8
2023-11-16 18:29:14,4
2023-11-16 18:29:15,2
2023-11-16 18:29:16,6
2023-11-16 18:29:17,3
2023-11-16 18:29:18,3
2023-11-16 18:29:19,4
2023-11-16 18:29:20,9
2023-11-16 18:29:21,4
2023-11-16 18:29:22,3
2023-11-16 18:29:23,9
2023-11-16 18:29:24,4
2023-11-16 18:29:25,6
2023-11-16 18:29:26,2
2023-11-16 18:29:27,6
2023-11-16 18:29:28,2
2023-11-16 18:29:29,6
2023-11-16 18:29:30,5
2023-11-16 18:29:31,9
2023-11-16 18:29:32,7
2023-11-16 18:29:33,2
2023-11-16 18:29:34,5
2023-11-16 18:29:35,6
2023-11-16 18:29:36,8
2023-11-16 18:29:37,8
2023-11-16 18:29:38,11
2023-11-16 18:29:39,5
2023-11-16 18:29:40,3
2023-11-16 18:29:41,6
2023-11-16 18:29:42,4
2023-11-16 18:29:43,7
2023-11-16 18:29:44,7
2023-11-16 18:29:45,7
2023-11-16 18:29:46,5
2023-11-16 18:29:47,4
2023-11-16 18:29:48,5
2023-11-16 18:29:49,6
2023-11-16 18:29:50,1
2023-11-16 18:29:51,4
2023-11-16 18:29:52,3
2023-11-16 18:29:53,6
2023-11-16 18:29:54,2
2023-11-16 18:29:55,12
2023-11-16 18:29:56,4
2023-11-16 18:29:57,4
2023-11-16 18:29:58,8
2023-11-16 18:29:59,3
2023-11-16 18:30:00,3
2023-11-16 18:30:01,3
2023-11-16 18:30:02,2
2023-11-16 18:30:03,4
2023-11-16 18:30:04,6
2023-11-16 18:30:05,4
2023-11-16 18:30:06,6
2023-11-16 18:30:07,7
2023-11-16 18:30:08,9
2023-11-16 18:30:10,2
2023-11-16 18:30:11,3
2023-11-16 18:30:12,6
2023-11-16 18:30:13,4
2023-11-16 18:30:14,5
2023-11-16 18:30:15,5
2023-11-16 18:30:16,2
2023-11-16 18:30:17,5
2023-11-16 18:30:18,4
2023-11-16 18:30:19,4
2023-11-16 18:30:20,5
2023-11-16 18:30:21,8
2023-11-16 18:30:22,4
2023-11-16 18:30:23,7
2023-11-16 18:30:24,5
2023-11-16 18:30:25,5
2023-11-16 18:30:26,6
2023-11-16 18:30:27,10
2023-11-16 18:30:28,4
2023-11-16 18:30:29,6
2023-11-16 18:30:30,5
2023-11-16 18:30:31,7
2023-11-16 18:30:32,3
2023-11-16 18:30:33,4
2023-11-16 18:30:34,4
2023-11-16 18:30:35,6
2023-11-16 18:30:36,2
2023-11-16 18:30:37,6
2023-11-16 18:30:38,7
2023-11-16 18:30:39,2
2023-11-16 18:30:40,5
2023-11-16 18:30:41,4
2023-11-16 18:30:42,6
2023-11-16 18:30:43,6
2023-11-16 18:30:45,3
2023-11-16 18:30:46,6
2023-11-16 18:30:47,2
2023-11-16 18:30:48,5
2023-11-16 18:30:49,1
2023-11-16 18:30:50,3
2023-11-16 18:30:51,4
2023-11-16 18:30:52,4
2023-11-16 18:30:53,4
2023-11-16 18:30:54,5
2023-11-16 18:30:55,6
2023-11-16 18:30:56,6
2023-11-16 18:30:57,5
2023-11-16 18:30:58,6
2023-11-16 18:30:59,4
2023-11-16 18:31:00,5
2023-11-16 18:31:01,2
2023-11-16 18:31:02,2
2023-11-16 18:31:03,7
2023-11-16 18:31:04,5
2023-11-16 18:31:05,6
2023-11-16 18:31:06,4
2023-11-16 18:31:07,7
2023-11-16 18:31:08,1
2023-11-16 18:31:09,4
2023-11-16 18:31:10,7
2023-11-16 18:31:11,5
2023-11-16 18:31:12,4
2023-11-16 18:31:13,9
2023-11-16 18:31:14,4
2023-11-16 18:31:15,6
2023-11-16 18:31:16,6
2023-11-16 18:31:17,5
2023-11-16 18:31:18,5
2023-11-16 18:31:19,4
2023-11-16 18:31:20,5
2023-11-16 18:31:21,2
2023-11-16 18:31:22,7
2023-11-16 18:31:23,2
2023-11-16 18:31:24,4
2023-11-16 18:31:25,6
2023-11-16 18:31:26,4
2023-11-16 18:31:27,4
2023-11-16 18:31:28,9
2023-11-16 18:31:29,11
2023-11-16 18:31:30,4
