times,energies,scores
28.20670771598816,5401.87299990654,0.2978723355070168
13.431143283843994,2898.914999961853,0.20178041168769653
22.457069158554077,4506.786000013351,0.2176165756600178
16.39444375038147,3289.334000110626,0.21296295901331025
14.656944751739502,3081.776999950409,0.2341463375371803
17.15865159034729,3401.651000022888,0.2078651641656673
12.662204504013062,2486.9629998207092,0.28116710478199386
21.27391791343689,4454.1050000190735,0.21550094132325148
11.668279647827148,2306.6349999904633,0.2731958723888033
20.511452674865723,4272.019000053406,0.288461534257697
20.09629774093628,4325.815999984741,0.23452768279557346
14.192687273025513,2955.2599999904633,0.27968337371502566
21.409143686294556,4358.251000165939,0.26999999515312506
13.115804672241211,2700.8289999961853,0.1907514411031108
21.452303171157837,4594.6269998550415,0.26366558987810307
13.352797508239746,2716.702000141144,0.20361990600110566
11.826306819915771,2384.258999824524,0.17721518619400747
18.835281133651733,3844.9030001163483,0.21198156266134344
9.381420850753784,1939.8550000190735,0.155038756502347
18.374077081680298,3604.6150000095367,0.38434163202897637
20.289984464645386,4084.7819998264313,0.26486486075368887
17.0615177154541,3664.0300002098083,0.26562499614800356
17.738996505737305,3645.026999950409,0.2592592549064976
27.841878652572632,5825.809000015259,0.33771106475843843
23.969144105911255,4901.582000017166,0.2621564438412544
26.451727867126465,5416.351999998093,0.27196652274294925
17.230475425720215,3444.2960000038147,0.1784037519706188
25.721917867660522,5241.089999914169,0.21886792058803853
13.787686824798584,2874.8289999961853,0.2529411725503461
32.11409544944763,6820.09700012207,0.2081784338016336
13.5867440700531,2648.0679998397827,0.36619717812338826
17.547447681427002,3535.944000005722,0.24999999550469298
10.962774515151978,2210.2969999313354,0.2197183059132712
21.72342014312744,4358.403000116348,0.27476037857648855
17.539316415786743,3485.050999879837,0.27118643621484895
10.421866416931152,2019.351000070572,0.32024168788346224
28.838112831115723,5907.378999948502,0.3367346892712672
12.867739200592041,2485.8830001354218,0.19999999637520993
30.109387397766113,5957.34099984169,0.3025210038998835
16.134376764297485,3260.2720000743866,0.23310022942713857
20.922979831695557,4312.615000009537,0.22757111174082717
16.01840305328369,3131.016000032425,0.3097112820043952
26.564298391342163,5418.56299996376,0.16438355734482196
19.615215063095093,3971.794000148773,0.32311977302007283
28.8519389629364,6062.542999982834,0.22559652489401052
23.848902940750122,4977.174999952316,0.18561484481801896
28.65431833267212,6252.767999887466,0.23650385157407108
11.210081338882446,2385.547000169754,0.2698795145420235
15.679840564727783,3232.8669998645782,0.21022726849577103
11.617366552352905,2476.435000181198,0.24338623987122424
11.471771717071533,2367.4069998264313,0.29655171975648037
21.74716091156006,4352.9349999427795,0.23554603408058183
20.52069401741028,4240.013000011444,0.2639593866874952
25.30211877822876,5251.085000038147,0.23660713864646452
13.651126384735107,2785.6399998664856,0.234527682998016
14.899384021759033,2955.8890001773834,0.18378377938217688
16.343994617462158,3905.016000032425,0.21764705519394467
20.69233751296997,4175.129999876022,0.27518427054289496
13.477364778518677,2722.960000038147,0.3119266011229882
30.77839970588684,6728.956000089645,0.19405940161160679
19.109280109405518,3842.606999874115,0.26442307273853555
12.888051509857178,2580.8540000915527,0.26519336626842893
13.535469770431519,2743.3559999465942,0.2273684175391912
14.304610013961792,2990.476000070572,0.2727272686111829
14.578126907348633,2977.0969998836517,0.16241298933037623
26.838090896606445,5265.262000083923,0.3617021227219613
25.417698621749878,5025.7300000190735,0.20361990484664536
18.64135217666626,3995.9049999713898,0.21917807772325024
23.54868507385254,4976.930999994278,0.28509718784432453
27.983845233917236,5855.887000083923,0.17434210119162277
15.221435785293579,3038.84099984169,0.21266967949663196
12.53404450416565,2563.197000026703,0.21553884354269134
19.08477807044983,3869.5,0.3007915521727084
22.764123678207397,4629.463000059128,0.27149320824553147
19.054617881774902,3731.1549999713898,0.3673469337795919
21.061777114868164,4408.352999925613,0.22605363583439764
23.05047583580017,5064.584000110626,0.14705881987301317
19.61816930770874,3859.236999988556,0.3378378334393516
16.049753427505493,3117.036999940872,0.276699024687176
22.557804822921753,4544.775000095367,0.19999999541579244
11.920249938964844,2328.4079999923706,0.2710997403891916
14.753050565719604,2927.335000038147,0.23296702930080912
13.848573207855225,2959.149999856949,0.16407981944847866
23.073144912719727,4701.703000068665,0.2946859857723635
22.20404601097107,4397.845999956131,0.19230768774785664
15.79527473449707,3250.555999994278,0.22169810970452122
25.883326053619385,5237.8259999752045,0.19537274639607205
20.587215900421143,3866.2139999866486,0.3124999956271702
16.810868978500366,3356.6080000400543,0.19740259311182334
17.600324392318726,3488.1019999980927,0.22566371275432695
19.226476430892944,4216.0599999427795,0.18150684625750613
18.795198440551758,3716.199000120163,0.31436313913411335
22.707824230194092,4680.953000068665,0.2575757527798185
28.398282527923584,6236.448999881744,0.24338623959687586
12.440536260604858,2489.4349999427795,0.2513661162720595
12.752448320388794,2571.255000114441,0.2333333295833334
13.91418194770813,2695.9079999923706,0.24858756642599517
25.894285440444946,5181.954999923706,0.27600848789899074
23.770617246627808,5327.194000005722,0.18374557980090903
24.139662265777588,4750.667000055313,0.2687746987685326
10.740174770355225,2167.7039999961853,0.181818177125538
19.288560152053833,3825.75,0.2172839462940406
18.426180124282837,3598.4430000782013,0.264462805472911
15.194648265838623,3150.661999940872,0.2729658750714035
20.347247838974,4046.5839998722076,0.29974159760564606
19.32140302658081,3810.7740001678467,0.2917933083027689
13.169857263565063,2673.677999973297,0.19321148402784133
13.267915725708008,2681.773999929428,0.2564102526248976
18.70565366744995,3677.859999895096,0.26446280565049446
13.995834112167358,2712.558000087738,0.21910111939101762
24.20462918281555,4693.256999969482,0.2634989155767859
19.1165668964386,3813.164999961853,0.22488037894278984
20.87589454650879,4207.809000015259,0.29816513311558374
22.184004068374634,4316.578999996185,0.3028168964173775
11.049439191818237,2167.588000059128,0.210280370250677
19.127923011779785,4413.403000116348,0.21606647806447163
12.633343696594238,2731.3529999256134,0.15696202191007858
23.21928358078003,4613.861999988556,0.29487178987200036
21.902132034301758,4325.664999961853,0.25665859119183443
27.216729402542114,5434.7480001449585,0.19472616188867276
15.249314308166504,3040.2129998207092,0.24479166229383684
22.126717805862427,4547.578999996185,0.27649769132918517
11.850147724151611,2420.180999994278,0.24933686636421848
12.964882373809814,2796.848999977112,0.17492711012588302
17.56121015548706,4070.4000000953674,0.22018348288243839
15.98438024520874,3278.188999891281,0.25052191683090647
27.0863938331604,5473.101999998093,0.28705881926488586
28.838314294815063,6121.604000091553,0.27789473233409423
19.41885256767273,4012.2000000476837,0.3043478217087914
12.318040132522583,2501.8919999599457,0.21079691129796924
16.58423137664795,3271.2590000629425,0.2487046587795646
21.596564769744873,4209.047999858856,0.3248945101917428
20.849222898483276,4104.137000083923,0.19387754633290827
14.867820024490356,3024.744999885559,0.3344947689174325
21.533499479293823,4488.257000207901,0.2740384571047523
19.16285276412964,3817.0849997997284,0.1954022951685237
7.9649786949157715,1546.7350001335144,0.21800947437389107
23.225696086883545,4703.072999954224,0.2332015768563796
22.437783002853394,4409.811000108719,0.3647058775086506
12.918239831924438,2703.8379998207092,0.2736156310619742
22.149494886398315,4385.2480001449585,0.2786516811144048
7.997969627380371,1605.3769998550415,0.19477434383466583
12.989856958389282,2784.156000137329,0.19251336562097862
14.944350481033325,2908.149999856949,0.25120772537223746
19.969221115112305,4000.9140000343323,0.22564102093149255
12.147898197174072,2380.641000032425,0.2784810088273033
17.048059225082397,3480.8259999752045,0.27906976337292766
25.28832697868347,5041.763999938965,0.24472573383280818
26.82448172569275,5427.789000034332,0.2553191448333452
22.912344932556152,4470.141000032425,0.28112449405848294
15.236029863357544,3033.906000137329,0.19277107947291186
19.555413961410522,4180.480999946594,0.23625254204951868
18.295909643173218,3688.8650000095367,0.29974159758882013
23.684717178344727,4798.40499997139,0.32142856657030927
21.023550748825073,4333.733999967575,0.29447852346903874
25.06558585166931,4981.180000066757,0.26789837852994053
21.40182614326477,4485.589999914169,0.2536997847149006
14.83155608177185,3129.9560000896454,0.20722891169969523
20.456838846206665,4154.589999914169,0.2242990608136083
12.57987904548645,2664.072000026703,0.20218578864104636
11.328916072845459,2244.9029998779297,0.2377622331935548
17.418314456939697,3463.893000125885,0.2988505702305457
19.984821557998657,3922.803999900818,0.32275131799823636
12.804213047027588,2554.815999984741,0.28191488984056706
17.94484543800354,3556.194000005722,0.20630372033070346
11.673972845077515,2329.2590000629425,0.2474226758800676
14.375162601470947,2955.720999956131,0.24752474872524757
12.186980724334717,2462.0199999809265,0.21978021541145062
11.762414693832397,2378.577000141144,0.20924573851208556
15.687908411026001,3227.119999885559,0.19444444133605762
24.616203546524048,5189.223999977112,0.3023255766991888
23.2451274394989,4966.953999996185,0.26252982845461126
26.6370906829834,5723.592000007629,0.24400871012383657
21.729257822036743,4354.205000162125,0.19672130701289983
13.09806203842163,2682.4210000038147,0.22807017147891664
23.943033933639526,4880.536000013351,0.2725274679546915
28.55227780342102,5927.542999982834,0.24056603307237903
12.788631677627563,2795.0839998722076,0.1948424030771505
17.506528615951538,3512.2509999275208,0.32904883860957834
10.302667379379272,2131.8470001220703,0.19269102590611595
22.003685474395752,4331.071000099182,0.3399433377974304
16.490246772766113,3415.9699997901917,0.34831460280267645
14.500071287155151,2906.4900000095367,0.25474254342520986
15.192544937133789,3110.2350001335144,0.23094687856716928
13.589723825454712,2682.619999885559,0.23749999556953127
19.996689558029175,4159.085999965668,0.21531100036171344
17.052951335906982,3487.180999994278,0.26582278094678563
13.789339780807495,2755.045000076294,0.24561403133146154
15.250370025634766,3256.9089999198914,0.20654911429398073
16.971081018447876,3526.4800000190735,0.2206896510964197
11.949248790740967,2320.483999967575,0.2559241671013679
10.91454815864563,2170.295000076294,0.2222222181079029
17.236766815185547,3470.0789999961853,0.27733332906040886
18.248758554458618,3687.358999967575,0.24644549340401165
15.271980047225952,3019.108999967575,0.2771535530727042
29.303808450698853,5966.581000089645,0.24423962662352147
13.010789632797241,2769.473000049591,0.22166246523612237
14.256178617477417,2791.542000055313,0.4978165889369006
14.379705905914307,3036.544000148773,0.29370628897256595
25.174537658691406,4983.213999986649,0.20673076433478194
